Subject	Country_Name	Country_Id	Sample	Skill_trans	East	Coordinat	Education	Occu_Stat
21484	Switzerland	14	1974	0.47	0	1	1	34.591519
21485	Switzerland	14	1974	0.47	0	1	1	25.931644
21486	Switzerland	14	1974	0.47	0	1	1	47.926198
21487	Switzerland	14	1974	0.47	0	1	1	45.258067
21488	Switzerland	14	1974	0.47	0	1	1	34.698134
21489	Switzerland	14	1974	0.47	0	1	1	10.565342
21490	Switzerland	14	1974	0.47	0	1	1	36.7868
21491	Switzerland	14	1974	0.47	0	1	1	63.937966
21492	Switzerland	14	1974	0.47	0	1	1	-17.963138
21493	Switzerland	14	1974	0.47	0	1	1	26.896291
21494	Switzerland	14	1974	0.47	0	1	1	1.424327
21495	Switzerland	14	1974	0.47	0	1	1	-15.622237
21496	Switzerland	14	1974	0.47	0	1	1	37.918576
21497	Switzerland	14	1974	0.47	0	1	1	21.91763
21498	Switzerland	14	1974	0.47	0	1	1	21.981642
21499	Switzerland	14	1974	0.47	0	1	1	34.110571
21500	Switzerland	14	1974	0.47	0	1	1	44.37804
21501	Switzerland	14	1974	0.47	0	1	1	1.208527
21502	Switzerland	14	1974	0.47	0	1	1	39.510088
21503	Switzerland	14	1974	0.47	0	1	1	67.532408
21504	Switzerland	14	1974	0.47	0	1	1	27.437108
21505	Switzerland	14	1974	0.47	0	1	1	62.201202
21506	Switzerland	14	1974	0.47	0	1	1	44.275481
21507	Switzerland	14	1974	0.47	0	1	1	-2.800292
21508	Switzerland	14	1974	0.47	0	1	1	38.074589
21509	Switzerland	14	1974	0.47	0	1	1	54.24354
21510	Switzerland	14	1974	0.47	0	1	1	18.224826
21511	Switzerland	14	1974	0.47	0	1	1	28.604913
21512	Switzerland	14	1974	0.47	0	1	1	49.256872
21513	Switzerland	14	1974	0.47	0	1	1	23.767524
21514	Switzerland	14	1974	0.47	0	1	1	59.01656
21515	Switzerland	14	1974	0.47	0	1	1	25.764005
21516	Switzerland	14	1974	0.47	0	1	1	42.23427
21517	Switzerland	14	1974	0.47	0	1	1	29.927889
21518	Switzerland	14	1974	0.47	0	1	1	34.980998
21519	Switzerland	14	1974	0.47	0	1	1	20.840518
21520	Switzerland	14	1974	0.47	0	1	1	0.205277
21521	Switzerland	14	1974	0.47	0	1	1	33.059122
21522	Switzerland	14	1974	0.47	0	1	1	12.494739
21523	Switzerland	14	1974	0.47	0	1	1	69.017567
21524	Switzerland	14	1974	0.47	0	1	1	52.882323
21525	Switzerland	14	1974	0.47	0	1	1	60.87382
21526	Switzerland	14	1974	0.47	0	1	1	28.117301
21527	Switzerland	14	1974	0.47	0	1	1	36.67613
21528	Switzerland	14	1974	0.47	0	1	1	62.855639
21529	Switzerland	14	1974	0.47	0	1	1	17.772558
21530	Switzerland	14	1974	0.47	0	1	1	36.87669
21531	Switzerland	14	1974	0.47	0	1	1	39.795193
21532	Switzerland	14	1974	0.47	0	1	1	59.791966
21533	Switzerland	14	1974	0.47	0	1	1	48.676965
21534	Switzerland	14	1974	0.47	0	1	1	8.063334
21535	Switzerland	14	1974	0.47	0	1	1	35.503992
21536	Switzerland	14	1974	0.47	0	1	1	27.432741
21537	Switzerland	14	1974	0.47	0	1	1	69.857563
21538	Switzerland	14	1974	0.47	0	1	1	46.20089
21539	Switzerland	14	1974	0.47	0	1	1	29.98268
21540	Switzerland	14	1974	0.47	0	1	1	15.531244
21541	Switzerland	14	1974	0.47	0	1	1	12.06173
21542	Switzerland	14	1974	0.47	0	1	1	19.15523
21543	Switzerland	14	1974	0.47	0	1	2	65.346492
21544	Switzerland	14	1974	0.47	0	1	2	75.93976
21545	Switzerland	14	1974	0.47	0	1	2	23.832739
21546	Switzerland	14	1974	0.47	0	1	2	58.063932
21547	Switzerland	14	1974	0.47	0	1	2	49.989335
21548	Switzerland	14	1974	0.47	0	1	2	57.017845
21549	Switzerland	14	1974	0.47	0	1	2	53.112883
21550	Switzerland	14	1974	0.47	0	1	2	11.014465
21551	Switzerland	14	1974	0.47	0	1	2	56.913868
21552	Switzerland	14	1974	0.47	0	1	2	69.250821
21553	Switzerland	14	1974	0.47	0	1	2	89.180961
21554	Switzerland	14	1974	0.47	0	1	2	67.684819
21555	Switzerland	14	1974	0.47	0	1	2	28.267631
21556	Switzerland	14	1974	0.47	0	1	2	25.724157
21557	Switzerland	14	1974	0.47	0	1	2	15.046874
21558	Switzerland	14	1974	0.47	0	1	2	72.73289
21559	Switzerland	14	1974	0.47	0	1	2	38.628711
21560	Switzerland	14	1974	0.47	0	1	2	74.569248
21561	Switzerland	14	1974	0.47	0	1	2	64.359947
21562	Switzerland	14	1974	0.47	0	1	2	51.149014
21563	Switzerland	14	1974	0.47	0	1	2	40.786857
21564	Switzerland	14	1974	0.47	0	1	2	63.012612
21565	Switzerland	14	1974	0.47	0	1	2	33.759268
21566	Switzerland	14	1974	0.47	0	1	2	20.401578
21567	Switzerland	14	1974	0.47	0	1	2	53.099093
21568	Switzerland	14	1974	0.47	0	1	2	74.314721
21569	Switzerland	14	1974	0.47	0	1	2	89.053398
21570	Switzerland	14	1974	0.47	0	1	2	13.207436
21571	Switzerland	14	1974	0.47	0	1	2	51.82587
21572	Switzerland	14	1974	0.47	0	1	2	27.853632
21573	Switzerland	14	1974	0.47	0	1	2	36.230738
21574	Switzerland	14	1974	0.47	0	1	2	45.695749
21575	Switzerland	14	1974	0.47	0	1	2	64.617894
21576	Switzerland	14	1974	0.47	0	1	2	37.768541
21577	Switzerland	14	1974	0.47	0	1	2	45.678862
21578	Switzerland	14	1974	0.47	0	1	2	74.376736
21579	Switzerland	14	1974	0.47	0	1	2	37.176696
21580	Switzerland	14	1974	0.47	0	1	2	69.821952
21581	Switzerland	14	1974	0.47	0	1	2	33.177942
21582	Switzerland	14	1974	0.47	0	1	2	66.657297
21583	Switzerland	14	1974	0.47	0	1	2	22.594841
21584	Switzerland	14	1974	0.47	0	1	2	38.073499
21585	Switzerland	14	1974	0.47	0	1	2	30.633959
21586	Switzerland	14	1974	0.47	0	1	2	54.284062
21587	Switzerland	14	1974	0.47	0	1	2	14.339064
21588	Switzerland	14	1974	0.47	0	1	2	48.346377
21589	Switzerland	14	1974	0.47	0	1	2	62.313725
21590	Switzerland	14	1974	0.47	0	1	2	26.4063
21591	Switzerland	14	1974	0.47	0	1	2	69.397491
21592	Switzerland	14	1974	0.47	0	1	2	62.79427
21593	Switzerland	14	1974	0.47	0	1	2	42.383184
21594	Switzerland	14	1974	0.47	0	1	2	74.295692
21595	Switzerland	14	1974	0.47	0	1	2	50.750883
21596	Switzerland	14	1974	0.47	0	1	2	54.304459
21597	Switzerland	14	1974	0.47	0	1	2	70.388589
21598	Switzerland	14	1974	0.47	0	1	2	23.32154
21599	Switzerland	14	1974	0.47	0	1	2	84.557891
21600	Switzerland	14	1974	0.47	0	1	2	28.290725
21601	Switzerland	14	1974	0.47	0	1	2	48.98612
21602	Switzerland	14	1974	0.47	0	1	2	77.600228
21603	Switzerland	14	1974	0.47	0	1	2	43.339671
21604	Switzerland	14	1974	0.47	0	1	2	46.911209
21605	Switzerland	14	1974	0.47	0	1	2	61.579488
21606	Switzerland	14	1974	0.47	0	1	2	49.235626
21607	Switzerland	14	1974	0.47	0	1	2	48.652318
21608	Switzerland	14	1974	0.47	0	1	2	31.268301
21609	Switzerland	14	1974	0.47	0	1	2	63.221845
21610	Switzerland	14	1974	0.47	0	1	2	22.472444
21611	Switzerland	14	1974	0.47	0	1	2	21.133315
21612	Switzerland	14	1974	0.47	0	1	2	28.912289
21613	Switzerland	14	1974	0.47	0	1	2	50.806211
21614	Switzerland	14	1974	0.47	0	1	2	32.534258
21615	Switzerland	14	1974	0.47	0	1	2	18.3391
21616	Switzerland	14	1974	0.47	0	1	2	20.123538
21617	Switzerland	14	1974	0.47	0	1	2	49.594751
21618	Switzerland	14	1974	0.47	0	1	2	77.475954
21619	Switzerland	14	1974	0.47	0	1	2	33.043339
21620	Switzerland	14	1974	0.47	0	1	2	32.947288
21621	Switzerland	14	1974	0.47	0	1	2	13.031625
21622	Switzerland	14	1974	0.47	0	1	2	57.897067
21623	Switzerland	14	1974	0.47	0	1	2	68.382686
21624	Switzerland	14	1974	0.47	0	1	2	54.758489
21625	Switzerland	14	1974	0.47	0	1	2	42.611197
21626	Switzerland	14	1974	0.47	0	1	2	40.791705
21627	Switzerland	14	1974	0.47	0	1	2	25.873142
21628	Switzerland	14	1974	0.47	0	1	2	50.99708
21629	Switzerland	14	1974	0.47	0	1	2	50.500205
21630	Switzerland	14	1974	0.47	0	1	2	65.907017
21631	Switzerland	14	1974	0.47	0	1	2	37.80274
21632	Switzerland	14	1974	0.47	0	1	2	40.537915
21633	Switzerland	14	1974	0.47	0	1	2	67.856543
21634	Switzerland	14	1974	0.47	0	1	2	50.019539
21635	Switzerland	14	1974	0.47	0	1	2	52.539958
21636	Switzerland	14	1974	0.47	0	1	2	57.466778
21637	Switzerland	14	1974	0.47	0	1	2	18.064097
21638	Switzerland	14	1974	0.47	0	1	2	31.466389
21639	Switzerland	14	1974	0.47	0	1	2	15.76176
21640	Switzerland	14	1974	0.47	0	1	2	62.47257
21641	Switzerland	14	1974	0.47	0	1	2	20.77132
21642	Switzerland	14	1974	0.47	0	1	2	18.36145
21643	Switzerland	14	1974	0.47	0	1	2	55.223517
21644	Switzerland	14	1974	0.47	0	1	2	59.108391
21645	Switzerland	14	1974	0.47	0	1	2	33.175387
21646	Switzerland	14	1974	0.47	0	1	2	31.576042
21647	Switzerland	14	1974	0.47	0	1	2	-0.195435
21648	Switzerland	14	1974	0.47	0	1	2	70.524658
21649	Switzerland	14	1974	0.47	0	1	2	76.595729
21650	Switzerland	14	1974	0.47	0	1	2	46.700237
21651	Switzerland	14	1974	0.47	0	1	2	28.393842
21652	Switzerland	14	1974	0.47	0	1	2	51.22141
21653	Switzerland	14	1974	0.47	0	1	2	44.946522
21654	Switzerland	14	1974	0.47	0	1	2	39.820971
21655	Switzerland	14	1974	0.47	0	1	2	50.254593
21656	Switzerland	14	1974	0.47	0	1	2	26.671931
21657	Switzerland	14	1974	0.47	0	1	2	57.124923
21658	Switzerland	14	1974	0.47	0	1	2	88.901621
21659	Switzerland	14	1974	0.47	0	1	2	27.410071
21660	Switzerland	14	1974	0.47	0	1	2	10.371458
21661	Switzerland	14	1974	0.47	0	1	2	30.876815
21662	Switzerland	14	1974	0.47	0	1	2	38.91507
21663	Switzerland	14	1974	0.47	0	1	2	25.848207
21664	Switzerland	14	1974	0.47	0	1	2	30.354085
21665	Switzerland	14	1974	0.47	0	1	2	51.738694
21666	Switzerland	14	1974	0.47	0	1	2	31.608618
21667	Switzerland	14	1974	0.47	0	1	2	15.315468
21668	Switzerland	14	1974	0.47	0	1	2	35.146965
21669	Switzerland	14	1974	0.47	0	1	2	45.088994
21670	Switzerland	14	1974	0.47	0	1	2	26.589936
21671	Switzerland	14	1974	0.47	0	1	2	37.402819
21672	Switzerland	14	1974	0.47	0	1	2	60.814433
21673	Switzerland	14	1974	0.47	0	1	2	53.548481
21674	Switzerland	14	1974	0.47	0	1	2	46.982983
21675	Switzerland	14	1974	0.47	0	1	2	29.54859
21676	Switzerland	14	1974	0.47	0	1	2	63.511742
21677	Switzerland	14	1974	0.47	0	1	2	31.872169
21678	Switzerland	14	1974	0.47	0	1	2	50.606713
21679	Switzerland	14	1974	0.47	0	1	2	53.041388
21680	Switzerland	14	1974	0.47	0	1	2	17.152257
21681	Switzerland	14	1974	0.47	0	1	2	36.333231
21682	Switzerland	14	1974	0.47	0	1	2	33.540706
21683	Switzerland	14	1974	0.47	0	1	2	68.648613
21684	Switzerland	14	1974	0.47	0	1	2	94.710604
21685	Switzerland	14	1974	0.47	0	1	2	36.930642
21686	Switzerland	14	1974	0.47	0	1	2	82.627299
21687	Switzerland	14	1974	0.47	0	1	2	88.326787
21688	Switzerland	14	1974	0.47	0	1	2	44.353251
21689	Switzerland	14	1974	0.47	0	1	2	27.981504
21690	Switzerland	14	1974	0.47	0	1	2	54.524434
21691	Switzerland	14	1974	0.47	0	1	2	41.196035
21692	Switzerland	14	1974	0.47	0	1	2	2.435426
21693	Switzerland	14	1974	0.47	0	1	2	25.676213
21694	Switzerland	14	1974	0.47	0	1	2	45.728765
21695	Switzerland	14	1974	0.47	0	1	2	47.128174
21696	Switzerland	14	1974	0.47	0	1	2	59.91623
21697	Switzerland	14	1974	0.47	0	1	2	26.015211
21698	Switzerland	14	1974	0.47	0	1	2	48.63068
21699	Switzerland	14	1974	0.47	0	1	2	49.808323
21700	Switzerland	14	1974	0.47	0	1	2	39.200753
21701	Switzerland	14	1974	0.47	0	1	2	35.886654
21702	Switzerland	14	1974	0.47	0	1	2	23.034995
21703	Switzerland	14	1974	0.47	0	1	2	68.494378
21704	Switzerland	14	1974	0.47	0	1	2	10.453333
21705	Switzerland	14	1974	0.47	0	1	2	72.824066
21706	Switzerland	14	1974	0.47	0	1	2	35.596746
21707	Switzerland	14	1974	0.47	0	1	2	74.449399
21708	Switzerland	14	1974	0.47	0	1	2	36.593519
21709	Switzerland	14	1974	0.47	0	1	2	43.226287
21710	Switzerland	14	1974	0.47	0	1	2	58.929126
21711	Switzerland	14	1974	0.47	0	1	2	63.996912
21712	Switzerland	14	1974	0.47	0	1	2	38.503281
21713	Switzerland	14	1974	0.47	0	1	2	20.459461
21714	Switzerland	14	1974	0.47	0	1	2	25.73325
21715	Switzerland	14	1974	0.47	0	1	2	35.171875
21716	Switzerland	14	1974	0.47	0	1	2	55.146375
21717	Switzerland	14	1974	0.47	0	1	2	23.49397
21718	Switzerland	14	1974	0.47	0	1	2	55.682982
21719	Switzerland	14	1974	0.47	0	1	2	32.689416
21720	Switzerland	14	1974	0.47	0	1	2	41.85267
21721	Switzerland	14	1974	0.47	0	1	2	27.56768
21722	Switzerland	14	1974	0.47	0	1	2	53.593209
21723	Switzerland	14	1974	0.47	0	1	2	63.472879
21724	Switzerland	14	1974	0.47	0	1	2	43.380554
21725	Switzerland	14	1974	0.47	0	1	2	32.429934
21726	Switzerland	14	1974	0.47	0	1	2	60.589378
21727	Switzerland	14	1974	0.47	0	1	2	96.259423
21728	Switzerland	14	1974	0.47	0	1	2	7.971067
21729	Switzerland	14	1974	0.47	0	1	2	14.832797
21730	Switzerland	14	1974	0.47	0	1	2	44.292801
21731	Switzerland	14	1974	0.47	0	1	2	48.869727
21732	Switzerland	14	1974	0.47	0	1	2	46.209864
21733	Switzerland	14	1974	0.47	0	1	2	36.017828
21734	Switzerland	14	1974	0.47	0	1	2	36.788746
21735	Switzerland	14	1974	0.47	0	1	2	26.319868
21736	Switzerland	14	1974	0.47	0	1	2	46.634745
21737	Switzerland	14	1974	0.47	0	1	2	33.944767
21738	Switzerland	14	1974	0.47	0	1	2	63.249816
21739	Switzerland	14	1974	0.47	0	1	2	48.719556
21740	Switzerland	14	1974	0.47	0	1	2	48.252043
21741	Switzerland	14	1974	0.47	0	1	2	46.408091
21742	Switzerland	14	1974	0.47	0	1	2	18.179105
21743	Switzerland	14	1974	0.47	0	1	2	64.335442
21744	Switzerland	14	1974	0.47	0	1	2	77.354718
21745	Switzerland	14	1974	0.47	0	1	2	41.58664
21746	Switzerland	14	1974	0.47	0	1	2	10.767536
21747	Switzerland	14	1974	0.47	0	1	2	33.594363
21748	Switzerland	14	1974	0.47	0	1	2	38.875291
21749	Switzerland	14	1974	0.47	0	1	2	94.542778
21750	Switzerland	14	1974	0.47	0	1	2	43.258704
21751	Switzerland	14	1974	0.47	0	1	2	53.172951
21752	Switzerland	14	1974	0.47	0	1	2	21.260925
21753	Switzerland	14	1974	0.47	0	1	2	51.424807
21754	Switzerland	14	1974	0.47	0	1	2	18.772358
21755	Switzerland	14	1974	0.47	0	1	2	15.079199
21756	Switzerland	14	1974	0.47	0	1	2	64.643975
21757	Switzerland	14	1974	0.47	0	1	2	31.978624
21758	Switzerland	14	1974	0.47	0	1	2	65.824341
21759	Switzerland	14	1974	0.47	0	1	2	17.303808
21760	Switzerland	14	1974	0.47	0	1	2	77.042092
21761	Switzerland	14	1974	0.47	0	1	2	45.254151
21762	Switzerland	14	1974	0.47	0	1	2	62.648605
21763	Switzerland	14	1974	0.47	0	1	2	42.818606
21764	Switzerland	14	1974	0.47	0	1	2	64.468689
21765	Switzerland	14	1974	0.47	0	1	2	100.015764
21766	Switzerland	14	1974	0.47	0	1	2	29.79262
21767	Switzerland	14	1974	0.47	0	1	2	34.806266
21768	Switzerland	14	1974	0.47	0	1	2	67.511132
21769	Switzerland	14	1974	0.47	0	1	2	57.016536
21770	Switzerland	14	1974	0.47	0	1	2	40.065916
21771	Switzerland	14	1974	0.47	0	1	2	13.212265
21772	Switzerland	14	1974	0.47	0	1	2	27.519982
21773	Switzerland	14	1974	0.47	0	1	2	14.509417
21774	Switzerland	14	1974	0.47	0	1	2	42.224307
21775	Switzerland	14	1974	0.47	0	1	2	39.027582
21776	Switzerland	14	1974	0.47	0	1	2	5.372754
21777	Switzerland	14	1974	0.47	0	1	2	68.365529
21778	Switzerland	14	1974	0.47	0	1	2	57.883932
21779	Switzerland	14	1974	0.47	0	1	2	35.462089
21780	Switzerland	14	1974	0.47	0	1	2	56.058228
21781	Switzerland	14	1974	0.47	0	1	2	52.561501
21782	Switzerland	14	1974	0.47	0	1	2	42.837165
21783	Switzerland	14	1974	0.47	0	1	2	79.630238
21784	Switzerland	14	1974	0.47	0	1	2	49.024241
21785	Switzerland	14	1974	0.47	0	1	2	18.310448
21786	Switzerland	14	1974	0.47	0	1	2	61.310976
21787	Switzerland	14	1974	0.47	0	1	2	-8.923417
21788	Switzerland	14	1974	0.47	0	1	2	39.332998
21789	Switzerland	14	1974	0.47	0	1	2	67.625286
21790	Switzerland	14	1974	0.47	0	1	2	64.360023
21791	Switzerland	14	1974	0.47	0	1	2	48.339893
21792	Switzerland	14	1974	0.47	0	1	2	81.773015
21793	Switzerland	14	1974	0.47	0	1	2	29.15812
21794	Switzerland	14	1974	0.47	0	1	2	-6.012646
21795	Switzerland	14	1974	0.47	0	1	2	44.277672
21796	Switzerland	14	1974	0.47	0	1	2	54.982863
21797	Switzerland	14	1974	0.47	0	1	2	53.235294
21798	Switzerland	14	1974	0.47	0	1	2	40.50386
21799	Switzerland	14	1974	0.47	0	1	2	51.730855
21800	Switzerland	14	1974	0.47	0	1	2	31.061317
21801	Switzerland	14	1974	0.47	0	1	2	57.157234
21802	Switzerland	14	1974	0.47	0	1	2	42.149069
21803	Switzerland	14	1974	0.47	0	1	2	38.008736
21804	Switzerland	14	1974	0.47	0	1	2	50.279172
21805	Switzerland	14	1974	0.47	0	1	2	33.663592
21806	Switzerland	14	1974	0.47	0	1	2	40.458709
21807	Switzerland	14	1974	0.47	0	1	2	36.461588
21808	Switzerland	14	1974	0.47	0	1	2	37.243424
21809	Switzerland	14	1974	0.47	0	1	2	28.745408
21810	Switzerland	14	1974	0.47	0	1	2	58.143478
21811	Switzerland	14	1974	0.47	0	1	2	60.431866
21812	Switzerland	14	1974	0.47	0	1	2	35.513244
21813	Switzerland	14	1974	0.47	0	1	2	52.956728
21814	Switzerland	14	1974	0.47	0	1	2	66.083729
21815	Switzerland	14	1974	0.47	0	1	2	60.716926
21816	Switzerland	14	1974	0.47	0	1	2	51.953309
21817	Switzerland	14	1974	0.47	0	1	2	16.634381
21818	Switzerland	14	1974	0.47	0	1	2	77.045642
21819	Switzerland	14	1974	0.47	0	1	2	37.886545
21820	Switzerland	14	1974	0.47	0	1	2	45.997844
21821	Switzerland	14	1974	0.47	0	1	2	20.475658
21822	Switzerland	14	1974	0.47	0	1	2	57.182234
21823	Switzerland	14	1974	0.47	0	1	2	73.684505
21824	Switzerland	14	1974	0.47	0	1	2	60.833022
21825	Switzerland	14	1974	0.47	0	1	2	35.716085
21826	Switzerland	14	1974	0.47	0	1	2	69.304516
21827	Switzerland	14	1974	0.47	0	1	2	37.346256
21828	Switzerland	14	1974	0.47	0	1	2	34.117933
21829	Switzerland	14	1974	0.47	0	1	2	54.426164
21830	Switzerland	14	1974	0.47	0	1	2	55.535273
21831	Switzerland	14	1974	0.47	0	1	2	20.884057
21832	Switzerland	14	1974	0.47	0	1	2	76.154707
21833	Switzerland	14	1974	0.47	0	1	2	50.289962
21834	Switzerland	14	1974	0.47	0	1	2	21.987909
21835	Switzerland	14	1974	0.47	0	1	2	20.329356
21836	Switzerland	14	1974	0.47	0	1	2	38.117052
21837	Switzerland	14	1974	0.47	0	1	2	59.907756
21838	Switzerland	14	1974	0.47	0	1	2	64.916992
21839	Switzerland	14	1974	0.47	0	1	2	48.008328
21840	Switzerland	14	1974	0.47	0	1	2	51.839076
21841	Switzerland	14	1974	0.47	0	1	2	67.657817
21842	Switzerland	14	1974	0.47	0	1	2	92.906855
21843	Switzerland	14	1974	0.47	0	1	2	10.224247
21844	Switzerland	14	1974	0.47	0	1	2	49.05121
21845	Switzerland	14	1974	0.47	0	1	2	38.400421
21846	Switzerland	14	1974	0.47	0	1	2	43.480852
21847	Switzerland	14	1974	0.47	0	1	2	60.449989
21848	Switzerland	14	1974	0.47	0	1	2	67.987584
21849	Switzerland	14	1974	0.47	0	1	2	42.8381
21850	Switzerland	14	1974	0.47	0	1	2	53.142912
21851	Switzerland	14	1974	0.47	0	1	2	36.791394
21852	Switzerland	14	1974	0.47	0	1	2	33.431122
21853	Switzerland	14	1974	0.47	0	1	2	55.07165
21854	Switzerland	14	1974	0.47	0	1	2	39.718035
21855	Switzerland	14	1974	0.47	0	1	2	29.425959
21856	Switzerland	14	1974	0.47	0	1	2	33.081031
21857	Switzerland	14	1974	0.47	0	1	2	52.685892
21858	Switzerland	14	1974	0.47	0	1	2	0.173337
21859	Switzerland	14	1974	0.47	0	1	2	46.348398
21860	Switzerland	14	1974	0.47	0	1	2	46.618232
21861	Switzerland	14	1974	0.47	0	1	2	32.893805
21862	Switzerland	14	1974	0.47	0	1	2	21.514425
21863	Switzerland	14	1974	0.47	0	1	2	60.206381
21864	Switzerland	14	1974	0.47	0	1	2	54.040031
21865	Switzerland	14	1974	0.47	0	1	2	79.660854
21866	Switzerland	14	1974	0.47	0	1	2	80.474853
21867	Switzerland	14	1974	0.47	0	1	2	50.309372
21868	Switzerland	14	1974	0.47	0	1	2	72.451221
21869	Switzerland	14	1974	0.47	0	1	2	54.246693
21870	Switzerland	14	1974	0.47	0	1	2	17.468166
21871	Switzerland	14	1974	0.47	0	1	2	40.11604
21872	Switzerland	14	1974	0.47	0	1	2	76.83729
21873	Switzerland	14	1974	0.47	0	1	2	29.269617
21874	Switzerland	14	1974	0.47	0	1	2	69.768559
21875	Switzerland	14	1974	0.47	0	1	2	16.846652
21876	Switzerland	14	1974	0.47	0	1	2	24.62138
21877	Switzerland	14	1974	0.47	0	1	2	66.040393
21878	Switzerland	14	1974	0.47	0	1	2	65.545382
21879	Switzerland	14	1974	0.47	0	1	2	42.667345
21880	Switzerland	14	1974	0.47	0	1	2	55.742633
21881	Switzerland	14	1974	0.47	0	1	2	34.613068
21882	Switzerland	14	1974	0.47	0	1	2	55.822332
21883	Switzerland	14	1974	0.47	0	1	2	44.254471
21884	Switzerland	14	1974	0.47	0	1	2	56.466069
21885	Switzerland	14	1974	0.47	0	1	2	40.851444
21886	Switzerland	14	1974	0.47	0	1	2	40.526554
21887	Switzerland	14	1974	0.47	0	1	2	28.024305
21888	Switzerland	14	1974	0.47	0	1	2	2.655724
21889	Switzerland	14	1974	0.47	0	1	2	76.029882
21890	Switzerland	14	1974	0.47	0	1	2	26.330426
21891	Switzerland	14	1974	0.47	0	1	2	61.517969
21892	Switzerland	14	1974	0.47	0	1	2	19.603761
21893	Switzerland	14	1974	0.47	0	1	2	28.198464
21894	Switzerland	14	1974	0.47	0	1	2	52.202791
21895	Switzerland	14	1974	0.47	0	1	2	52.80699
21896	Switzerland	14	1974	0.47	0	1	2	28.759456
21897	Switzerland	14	1974	0.47	0	1	2	13.679308
21898	Switzerland	14	1974	0.47	0	1	2	47.988598
21899	Switzerland	14	1974	0.47	0	1	2	53.221395
21900	Switzerland	14	1974	0.47	0	1	2	46.200283
21901	Switzerland	14	1974	0.47	0	1	2	30.458423
21902	Switzerland	14	1974	0.47	0	1	2	48.712602
21903	Switzerland	14	1974	0.47	0	1	2	15.410812
21904	Switzerland	14	1974	0.47	0	1	2	92.124243
21905	Switzerland	14	1974	0.47	0	1	2	65.551689
21906	Switzerland	14	1974	0.47	0	1	2	37.073938
21907	Switzerland	14	1974	0.47	0	1	2	51.352797
21908	Switzerland	14	1974	0.47	0	1	2	42.607626
21909	Switzerland	14	1974	0.47	0	1	2	52.456589
21910	Switzerland	14	1974	0.47	0	1	2	50.49284
21911	Switzerland	14	1974	0.47	0	1	2	39.063458
21912	Switzerland	14	1974	0.47	0	1	2	23.671751
21913	Switzerland	14	1974	0.47	0	1	2	76.838442
21914	Switzerland	14	1974	0.47	0	1	2	65.128054
21915	Switzerland	14	1974	0.47	0	1	2	77.837125
21916	Switzerland	14	1974	0.47	0	1	2	90.697599
21917	Switzerland	14	1974	0.47	0	1	2	45.141485
21918	Switzerland	14	1974	0.47	0	1	2	75.701131
21919	Switzerland	14	1974	0.47	0	1	2	52.398273
21920	Switzerland	14	1974	0.47	0	1	2	29.000892
21921	Switzerland	14	1974	0.47	0	1	2	42.121676
21922	Switzerland	14	1974	0.47	0	1	2	20.81094
21923	Switzerland	14	1974	0.47	0	1	2	42.03205
21924	Switzerland	14	1974	0.47	0	1	2	57.721707
21925	Switzerland	14	1974	0.47	0	1	2	36.934231
21926	Switzerland	14	1974	0.47	0	1	2	52.626457
21927	Switzerland	14	1974	0.47	0	1	2	87.41733
21928	Switzerland	14	1974	0.47	0	1	2	35.364238
21929	Switzerland	14	1974	0.47	0	1	2	79.233931
21930	Switzerland	14	1974	0.47	0	1	2	27.365931
21931	Switzerland	14	1974	0.47	0	1	2	38.60214
21932	Switzerland	14	1974	0.47	0	1	2	-1.073469
21933	Switzerland	14	1974	0.47	0	1	2	59.007516
21934	Switzerland	14	1974	0.47	0	1	2	39.023748
21935	Switzerland	14	1974	0.47	0	1	2	37.429266
21936	Switzerland	14	1974	0.47	0	1	2	57.955856
21937	Switzerland	14	1974	0.47	0	1	2	40.39993
21938	Switzerland	14	1974	0.47	0	1	2	24.182266
21939	Switzerland	14	1974	0.47	0	1	2	45.032744
21940	Switzerland	14	1974	0.47	0	1	2	67.242148
21941	Switzerland	14	1974	0.47	0	1	2	44.924336
21942	Switzerland	14	1974	0.47	0	1	2	47.068562
21943	Switzerland	14	1974	0.47	0	1	2	35.048387
21944	Switzerland	14	1974	0.47	0	1	2	49.877532
21945	Switzerland	14	1974	0.47	0	1	2	43.681887
21946	Switzerland	14	1974	0.47	0	1	2	20.718833
21947	Switzerland	14	1974	0.47	0	1	2	33.877882
21948	Switzerland	14	1974	0.47	0	1	2	77.46782
21949	Switzerland	14	1974	0.47	0	1	2	71.305119
21950	Switzerland	14	1974	0.47	0	1	2	66.8483
21951	Switzerland	14	1974	0.47	0	1	2	7.206485
21952	Switzerland	14	1974	0.47	0	1	2	41.703313
21953	Switzerland	14	1974	0.47	0	1	2	74.793864
21954	Switzerland	14	1974	0.47	0	1	2	60.011813
21955	Switzerland	14	1974	0.47	0	1	2	56.383981
21956	Switzerland	14	1974	0.47	0	1	2	-0.561216
21957	Switzerland	14	1974	0.47	0	1	2	50.127444
21958	Switzerland	14	1974	0.47	0	1	2	58.070833
21959	Switzerland	14	1974	0.47	0	1	2	35.767515
21960	Switzerland	14	1974	0.47	0	1	2	92.712371
21961	Switzerland	14	1974	0.47	0	1	2	6.56725
21962	Switzerland	14	1974	0.47	0	1	2	81.646346
21963	Switzerland	14	1974	0.47	0	1	2	25.269365
